release_date;title;genre;movie_id
June 30th;Jeoseungboda Natseon;Comedy;29017
June 25th;Zwaar verliefd! 2;Romantic Comedy;29018
June 26th;Ge Ming Zhe;Drama;29019
June 25th;Too Late;Comedy;29020
February 15th;Sinners;Drama;29021
June 25th;Werewolves Within;Horror;29022
February 15th;Perdiendo el este;Comedy;29023
February 15th;Mega Time Squad;Adventure;29024
February 15th;Royal Opera Hose: Don Quixote;Concert/Performance;29025
February 15th;Minha Fama de Mau;Drama;29026
February 15th;Ruben Brandt, a gyujto;Drama;29027
February 15th;LÃƒÂ©to s gentlemanem;Romantic Comedy;29028
February 15th;Lan Se Sheng Si Lian;Drama;29029
February 15th;The Lears;Comedy;29030
February 15th;Mamma + Mamma;Romantic Comedy;29031
February 15th;The Maestro;Drama;29032
February 15th;Jellyfish;Drama;29033
February 15th;Kala Shah Kala;Romantic Comedy;29034
February 15th;Hora - DÃƒÂ­a - Mes;Drama;29035
February 15th;Gangbyeonhotel;Drama;29036
February 15th;Fortuna's Eye;Drama;29037
February 15th;Hep Yek 3;Comedy;29038
February 15th;Dev;Drama;29039
February 15th;CatVideoFest;Documentary;29040
February 15th;Donnybrook;Drama;29041
February 15th;Ayka;Drama;29042
February 15th;Deux fils;;29043
February 15th;Bir Ask Iki Hayat;Drama;29044
January 30th;Rozovoe ili kolokolchik;Drama;29045
January 30th;Paw Patrol 10;Adventure;29046
January 30th;Odio L'Estate;Comedy;29047
January 30th;Koma;Thriller/Suspense;29048
January 30th;Kazantzakis;Drama;29049
January 29th;2020 Oscar Shorts;Multiple Genres;29050
January 31st;Gretel & Hansel;Horror;29051
January 28th;The Dawnseeker;Action;29052
January 26th;SUS SCROFA;Comedy;29053
January 24th;Zhong Guo Nu Pai;Drama;29054
November 20th;Ji Xian Feng;Action;29055
January 24th;The Young Cannibals;Horror;29056
January 28th;Cabin 28;Horror;29057
January 24th;Te quiero imbecil;Romantic Comedy;29058
January 24th;Royal Opera House La Boheme;Concert/Performance;29059
January 24th;Street Dancer;Drama;29060
January 24th;Shylock;Thriller/Suspense;29061
January 24th;Psycho;Thriller/Suspense;29062
January 24th;Vaxxed II: The PeopleÃ¢â‚¬â„¢s Truth;Documentary;29063
June 25th;To Be Someone;Comedy;29064
June 25th;La Sombra;Drama;29065
June 25th;Soreike! Anpanman The Movie: Fluffy Fuwari And The Cloud Country;;29066
June 25th;Rebel Hearts;Documentary;29067
June 25th;The Perfect Victim;Thriller/Suspense;29068
August 13th;Sparkling: The Story of Champagne;Documentary;29069
June 25th;Rollers;;29070
June 25th;My Heart CanÃ¢â‚¬â„¢t Beat Unless You Tell It To;Drama;29071
June 25th;OperaciÃƒÂ³n CamarÃƒÂ³n;Comedy;29072
June 25th;Love in a Bottle;Drama;29073
June 25th;Lucas;Drama;29074
June 25th;Kenny Scharf: When Worlds Collide;Documentary;29075
June 25th;El Gran Camino;Documentary;29076
June 25th;Khorshid;Drama;29077
June 25th;The Ice Road;Action;29078
June 25th;The FilmmakerÃ¢â‚¬â„¢s House;Documentary;29079
June 25th;First Signal;Drama;29080
June 25th;DÃ¢â‚¬â„¢Artacan y los tres Mosqueperros;Adventure;29081
June 25th;Bender;Adventure;29082
December;I Carry You With Me;Drama;29083
June 25th;1921;Drama;29084
June 25th;Against the Current;Documentary;29085
June 24th;Sikmulkape, Onjeong;Drama;29086
June 24th;Rhapsody of Love;Romantic Comedy;29087
February 15th;Antonio Gil;Documentary;29088
June 24th;Scuola di mafia;Comedy;29089
June 25th;Between Us;Drama;29090
February 14th;Un'Avventura;Musical;29091
February 14th;Yi wen ding qing;Romantic Comedy;29092
February 15th;Anandi Gopal;Drama;29093
February 14th;Sem uzhinov;Romantic Comedy;29094
February 14th;Otryv;Thriller/Suspense;29095
February 14th;Gully Boy;Adventure;29096
February 14th;Gromkaya svyaz;Comedy;29097
February 14th;Fighting With My Family;Comedy;29098
August 2nd;La paranza dei bambini;Drama;29099
February 14th;La Boda de Mi Mejor Amigo;Comedy;29100
February 13th;Jeungin;Drama;29101
February 13th;PÃƒÂ¡jaros de verano;Drama;29102
February 13th;IsnÃ¢â‚¬â„¢t it Romantic;Romantic Comedy;29103
February 13th;Gimyohan Gajok;Horror;29104
February 12th;Josh Groban Bridges from Madison Square Garden;Concert/Performance;29105
February 8th;Zaniki;Documentary;29106
February 13th;Happy Death Day 2U;Thriller/Suspense;29107
February 12th;A Dog Called Money;Documentary;29108
August 28th;The Personal History of David Copperfield;Drama;29109
February 8th;Yatra;;29110
January 24th;Panga;Drama;29111
January 24th;My Name is Myeisha;Drama;29112
January 24th;No Fathers in Kashmir;Drama;29113
January 24th;MÃƒÂ¼hr-ÃƒÂ¼ Cin;Horror;29114
February 14th;The Queen's Corgi;Adventure;29115
January 24th;Maceraci YÃƒÂ¼zgeÃƒÂ§ler: BÃƒÂ¼yÃƒÂ¼k GÃƒÂ¶steri;Adventure;29116
January 24th;La Llorona;Horror;29117
January 24th;O Melhor VerÃƒÂ£o das Nossas Vidas;Comedy;29118
January 24th;Los Leones;Romantic Comedy;29119
January 24th;Klassikokkutulek 2: Pulmad ja matused;Comedy;29120
January 24th;The Last Full Measure;Drama;29121
January 24th;John Henry;Thriller/Suspense;29122
January 25th;Jin Ji Jiu Yuan;Action;29123
January 24th;Jinde Meriye;Action;29124
October 1st;Jiang Ziya;Adventure;29125
January 24th;Jiong Ma;Multiple Genres;29126
January 24th;Gran Teatre Del Liceu: Aida;Concert/Performance;29127
February 15th;Adaline;Thriller/Suspense;29128
January 24th;Je voudrais que quelqu'un m'attende quelque part;Drama;29129
February 14th;India vs England;Drama;29130
January 24th;Get Gone;Horror;29131
January 24th;O Filme do Bruno Aleixo;Comedy;29132
June 24th;Moonbound;Adventure;29133
July 23rd;Das geheime Leben der BÃƒÂ¤ume;Documentary;29134
January 24th;Feride;Comedy;29135
June 24th;Proklyatyy chinovnik;Documentary;29136
April 8th;Das MÃƒÂ¤dchen und die Spinne;Drama;29137
August 13th;Buckley's Chance;Adventure;29138
June 24th;Blogery i dorogi;;29139
June 24th;Heuteojin bam;Drama;29140
June 23rd;Tokyo Shaking;Documentary;29141
July 2nd;OpÃƒÂ©ration Portugal;Comedy;29142
June 24th;The Man Who Sold His Skin;Drama;29143
June 23rd;Meideu in rupeutap;Drama;29144
June 23rd;Indes galantes;Documentary;29145
June 23rd;Ibrahim;Drama;29146
June 23rd;Frankly: A Life in the Circus;Documentary;29147
April 1st;Gagarine;Drama;29148
June 21st;Les 2 Alfred;Comedy;29149
June 23rd;The Devil;Musical;29150
June 23rd;Balsinjehan;Thriller/Suspense;29151
June 20th;Like the Wind;Documentary;29152
June 19th;Amber and Me;Documentary;29153
June 18th;The Tale of the Fatherless;Drama;29154
June 18th;Sweet Thing;Drama;29155
June 18th;Take Back;Thriller/Suspense;29156
June 18th;Stem Cell Ã¢â‚¬â€ Film;Thriller/Suspense;29157
June 18th;Stalker;Thriller/Suspense;29158
February 8th;What Men Want;Romantic Comedy;29159
February 8th;A Violent Man;Thriller/Suspense;29160
February 8th;Untogether;Drama;29161
February 8th;Une intime conviction;Drama;29162
February 8th;Under the Eiffel Tower;Romantic Comedy;29163
February 8th;Vijay Superum Pournamiyum;Drama;29164
February 8th;Tout ce qu'il me reste de la rÃƒÂ©volution;Comedy;29165
February 8th;Timm Thaler oder das verkaufte Lachen;Adventure;29166
February 8th;St. Agatha;Horror;29167
February 8th;Trinta Lumes;Documentary;29168
February 8th;Sir-Ayet;Horror;29169
February 8th;Runaway Smartphone;Action;29170
February 8th;Purpurinis rÃ…Â«kas;Drama;29171
February 8th;To Dust;Drama;29172
February 8th;Scotch: A Golden Dream;Documentary;29173
February 8th;Peranbu;Drama;29174
February 8th;Planeta Singli 3;Romantic Comedy;29175
February 8th;On the wave;Documentary;29176
February 8th;Old Boys;Comedy;29177
February 8th;The Prodigy;Horror;29178
February 8th;Na stÃ…â„¢eÃ…Â¡e;Drama;29179
February 8th;Natasaarvabhowma;Drama;29180
January 24th;Everything - The Real Thing Story;Documentary;29181
January 24th;Entha Manchivaadavuraa;Drama;29182
February 8th;Lords of Chaos;Thriller/Suspense;29183
January 24th;Disco Raja;Action;29184
January 24th;Elsewhere;Comedy;29185
February 8th;Mantra: Sounds into Silence;Documentary;29186
January 24th;Color Out of Space;Horror;29187
February 8th;Metallica - FranÃƒÂ§ais pour une nuit;Concert/Performance;29188
January 24th;Asur;Drama;29189
January 26th;Bolshoi Ballet: Giselle;Concert/Performance;29190
January 24th;Cindy La Regia;Comedy;29191
January 24th;Assassin 33 A.D.;Drama;29192
January 24th;Anjaam Pathiraa;Thriller/Suspense;29193
January 24th;18% Grey;Drama;29194
January 23rd;Die Wolf-GÃƒÂ¤ng;Adventure;29195
January 23rd;Mario Bootta, The Space Beyond;Documentary;29196
January 24th;The Turning;Horror;29197
January 23rd;Marafon zhelaniy;Comedy;29198
January 23rd;Haikyu!! OVA4 and Haikyu!! OVA5;Adventure;29199
January 23rd;Smert nam k litsu;Comedy;29200
January 23rd;Figli;Comedy;29201
January 24th;Cholitas;Documentary;29202
January 23rd;Blind Eyes Opened;Documentary;29203
January 22nd;Miseuteo Joo: Sarajin VIP;Comedy;29204
January 24th;Namsaneui Bujangdeul;Thriller/Suspense;29205
June 18th;The Sparks Brothers;Documentary;29206
June 18th;Rita Moreno: Just a Girl Who Decided to Go for It;Documentary;29207
September 17th;Petite fille;Documentary;29208
June 18th;Pesar-Madar;Drama;29209
June 18th;Les nÃƒÂ´tres;Drama;29210
June 18th;O Movimento das Coisas;Documentary;29211
February 18th;The Last Bus;Drama;29212
June 18th;Jump!!: The Heroes Behind The Gold;;29213
June 18th;The Gruffalo and Zog;Adventure;29214
June 18th;Gaia;Horror;29215
June 18th;IeÃˆâ„¢irea trenurilor din garÃ„Æ’;Documentary;29216
June 18th;Nebe;Documentary;29217
June 18th;The Fable: Chapter Two;Action;29218
June 18th;La escopeta nacional;Comedy;29219
June 18th;Entre perro y lobo;Documentary;29220
April 1st;La fine fleur;Comedy;29221
June 18th;A Crime on the Bayou;Concert/Performance;29222
June 18th;Destello bravÃƒÂ­o;Drama;29223
June 18th;Crack House of the Dead;Horror;29224
June 18th;The Birthday Cake;Thriller/Suspense;29225
February 8th;The Isle;Horror;29226
February 8th;Fuga;Thriller/Suspense;29227
February 8th;The Gospel of Eureka;Documentary;29228
February 8th;Fiesta Nibiru;Black Comedy;29229
February 8th;The Divorce Party;Romantic Comedy;29230
February 8th;La derniÃƒÂ¨re folie de Claire Darling;Drama;29231
February 8th;The Combination Redemption;Drama;29232
February 8th;Dhilliku Dhuddu 2;Multiple Genres;29233
May 5th;Code Geass: Fukkatsu No Lelouch;Action;29234
February 8th;City Hunter: Shinjuku Private Eyes;Action;29235
February 8th;Brugklas - De tijd van mijn leven;Drama;29236
February 8th;Chokehold;Action;29237
February 8th;Berlin, I Love You;Drama;29238
February 8th;Beneath the Leaves;Thriller/Suspense;29239
February 8th;Basque Selfie;Documentary;29240
February 8th;Atenas;Drama;29241
February 8th;Amavas;Horror;29242
February 8th;Darkness Visible;Thriller/Suspense;29243
December 21st;All is True;Drama;29244
January 22nd;Hiteumaen;Action;29245
January 21st;Emerald Run;Action;29246
February 8th;BabamÃ„Â±n Kemikleri;Drama;29247
January 20th;Navstrechu Mechte;Adventure;29248
January 21st;D-Love;Drama;29249
January 20th;Speed of Life;Drama;29250
January 17th;Watchers;Drama;29251
March 6th;Swallow;Thriller/Suspense;29252
January 17th;Viva The Underdogs;Documentary;29253
January 17th;TÃƒÂ¼rkler Geliyor: Adaletin Kilici;Action;29254
January 17th;El robo del siglo;Comedy;29255
January 17th;Psy 3: W imie zasad;Action;29256
January 17th;The Wave;Thriller/Suspense;29257
January 17th;Selfie;Comedy;29258
January 17th;PÃ…â„¢ÃƒÂ­pad mrtvÃƒÂ©ho neboÃ…Â¾tÃƒÂ­ka;Comedy;29259
January 17th;PÃ…â„¢ÃƒÂ­liÃ…Â¡ osobnÃƒÂ­ znÃƒÂ¡most;Romantic Comedy;29260
January 17th;Pattas;Action;29261
January 17th;Polsestra;Drama;29262
January 17th;Montu Ni Bittu;Drama;29263
January 17th;Marche avec les loups;Documentary;29264
January 17th;Mind My Mind;Comedy;29265
January 17th;Me contro Te - Il film - La vendetta del Signor S;Comedy;29266
January 17th;MalasaÃƒÂ±a 32;Horror;29267
January 17th;Made in Abyss: Fukaki TamashÃƒÂ® no Reimei;Adventure;29268
January 17th;Lore;Thriller/Suspense;29269
June 17th;Zustand und GelÃƒÂ¤nde;Documentary;29270
June 18th;Bienvenidos a EspaÃƒÂ±a;Documentary;29271
June 17th;Yeogogoidam yeoseotbeonjjae iyagi: mogyo;Horror;29272
June 17th;Der Siebzehnte;;29273
June 17th;Serdtse i kak im polzovatsya;Comedy;29274
June 17th;Truman & Tennessee: An Intimate Conversation;Documentary;29275
June 17th;Pieter Paul Pruim op de vlucht;;29276
June 17th;OpÃƒÂ©ra de Paris: Faust;Concert/Performance;29277
June 17th;Playing with Sharks: The Valerie Taylor Story;Documentary;29278
June 17th;One of These Days;Drama;29279
June 17th;Papa zakodirovalsya;Comedy;29280
June 17th;Mult v. Kino Vypusk No 127;;29281
June 18th;Luca;Adventure;29282
June 17th;El Metido;Documentary;29283
June 17th;Lost in Face;Documentary;29284
September 24th;IÃ¢â‚¬â„¢m Your Man;Comedy;29285
June 17th;Hand Rolled Cigarette;Drama;29286
June 17th;Kufid;Documentary;29287
June 17th;Dinosaurs of Antarctica;Documentary;29288
June 17th;Cosas imposibles;Drama;29289
June 17th;A FatherÃ¢â‚¬â„¢s Legacy;Drama;29290
June 17th;Futura;Drama;29291
February 7th;Copperman;Drama;29292
February 8th;Cold Pursuit;Thriller/Suspense;29293
February 7th;Zavod;Drama;29294
February 8th;2019 Oscar Shorts;Multiple Genres;29295
February 6th;Nicky Larson: Le Parfum De Cupidon;Multiple Genres;29296
February 7th;10 giorni senza mamma;Comedy;29297
February 8th;The LEGO Movie 2: The Second Part;Adventure;29298
February 7th;9: Nine;Horror;29299
February 5th;XÃ„Â«n xÃ‡ï¿½jÃƒÂ¹ zhÃ„Â« wÃƒÂ¡ng;Comedy;29300
February 5th;ShÃƒÂ©ntÃƒÂ n pÃƒÂºsÃ…ï¿½ng lÃƒÂ­ng;Action;29301
February 6th;Xiao zhu pei qi guo da nian;Adventure;29302
February 5th;Siin Halmae;Documentary;29303
February 8th;Lian Zheng Feng Yun;Thriller/Suspense;29304
February 1st;Velvet Buzzsaw;Horror;29305
February 1st;Vantha Rajavathaan Varuven;Multiple Genres;29306
February 1st;Zgodovina ljubezni;Drama;29307
February 1st;The Unicorn;Comedy;29308
February 1st;Uda Aida;Drama;29309
January 17th;Lindenberg! Mach dein Ding;Musical;29310
February 1st;Then Came You;Comedy;29311
January 17th;Last Letter;Drama;29312
January 17th;Kiokuya: Anata o wasurenai;;29313
February 1st;Yuki no Hana;Drama;29314
January 17th;Karakomik Filmler: Emanet;Comedy;29315
January 17th;Karel Svoboda: Ã…Â Ã…Â¥astnÃƒÂ¡ lÃƒÂ©ta;Documentary;29316
January 17th;Je ne rÃƒÂªve que de vous;Drama;29317
January 17th;Jai Mummy Di;Comedy;29318
January 17th;Istasyon;Drama;29319
January 17th;Intrigo: Death Of An Author;Drama;29320
January 17th;Khatre Da Ghuggu;Comedy;29321
January 17th;The Host;Thriller/Suspense;29322
January 17th;HaisukÃ…Â«ru FurÃ„Â«to;Action;29323
January 17th;The Hero Battle;Action;29324
January 17th;Go!;Drama;29325
January 17th;Exhibition On Screen: Lucian Freud - A Self Portrait 2020;Documentary;29326
January 17th;Extracurricular;Horror;29327
January 17th;Disturbing the Peace;Action;29328
January 17th;Derechos del hombre;Drama;29329
January 17th;Blood Widow;Thriller/Suspense;29330
June 17th;La ciociara;Drama;29331
January 17th;Bronko;Drama;29332
June 17th;Cheongchun seongeo;Documentary;29333
January 17th;Une belle ÃƒÂ©quipe;Comedy;29334
June 16th;La nuÃƒÂ©e;Horror;29335
June 16th;Keulraiming;Drama;29336
June 16th;Douce France;Documentary;29337
June 16th;Un tour chez ma fille;Comedy;29338
June 13th;Qi Pao;Drama;29339
June 12th;Soda Bros;Adventure;29340
June 12th;Re Dai Wang Shi;Drama;29341
June 11th;Sublet;Drama;29342
June 12th;Florida Georgia Line From Encore Nights;Concert/Performance;29343
June 11th;Solo una vez;Drama;29344
June 16th;MÃƒÂ©decin de nuit;Thriller/Suspense;29345
June 11th;Queen Bees;Comedy;29346
June 11th;PerifÃƒÂ¨ria;Documentary;29347
June 11th;A Perfect Enemy;Thriller/Suspense;29348
June 11th;TichÃƒÂ½ spoleÃ„ï¿½nÃƒÂ­k;Comedy;29349
June 11th;Momshies! Ang Soul Mo'y Akin!;Comedy;29350
June 11th;Me, Myself and Di;Comedy;29351
June 11th;KidÃƒÂ´ senshi Gandamu: SenkÃƒÂ´ no Hasauei;Adventure;29352
June 11th;Hui Shan Di Yu;Drama;29353
June 11th;I Don't Wanna Dance;Drama;29354
June 11th;Liao Zhai Zhi Xuan Ye Hu Ying;Action;29355
June 11th;The House Next Door: Meet the Blacks 2;Comedy;29356
February 1st;Sarvam Thaala Mayam;Multiple Genres;29357
June 11th;Island Keeper;Drama;29358
February 1st;Russkiy Bes;Documentary;29359
February 1st;Semana Santa;Drama;29360
February 1st;Organize Ã„Â°Ã…Å¸ler Sazan SarmalÃ„Â±;Comedy;29361
February 1st;Nanatsu no kaigi;Drama;29362
February 1st;Minuscule - Les mandibules du bout du monde;Adventure;29363
February 5th;Liu Lang Di Qiu;Action;29364
February 1st;Met Opera: Carmen;Concert/Performance;29365
February 1st;The Least of These: The Graham Staines Story;Drama;29366
February 1st;Long Gone Wild;Documentary;29367
February 1st;Kaake Da Viyah;Comedy;29368
February 1st;Gong Hei Pat Poh;Comedy;29369
February 1st;Irupathiyonnaam Noottaandu;Multiple Genres;29370
February 1st;Ging chaat goo si/Ging chaat goo si juk jaap;Action;29371
August 2nd;L'intervention;Action;29372
February 1st;Feng Kuang De Wai Xing Ren;Comedy;29373
February 1st;Fei Chi Ren Sheng;Comedy;29374
February 1st;Les Estivants;Drama;29375
February 1st;Dating Times;Romantic Comedy;29376
February 1st;Crucible of the Vampire;Horror;29377
February 1st;Chuva E Cantoria Na Aldeia Dos Mortos;Documentary;29378
February 1st;Ek Ladki Ko Dekhah Toh Aisa Laga;Romantic Comedy;29379
January 17th;Alva;Drama;29380
January 16th;Royal Opera House The Sleeping Beauty;Concert/Performance;29381
January 16th;Tieteybit;Comedy;29382
January 16th;Royal Ballet 2019/2020 Season: Sleeping Beauty;Concert/Performance;29383
January 17th;2020 - Best of IDFA 2019 on Tour;Multiple Genres;29384
February 7th;The Lodge;Horror;29385
January 16th;Gaeng;Action;29386
January 17th;Big Brother;Action;29387
January 16th;3pol Trobol: Huli ka balbon;Comedy;29388
January 15th;Hachijianha;Comedy;29389
January 16th;;Romantic Comedy;29390
January 14th;Gu Mu Qi Tan 2 Chuan Yue Si Wang Hai;Action;29391
January 15th;The Sign Painter;Drama;29392
January 11th;Wu Sheng Guan Gong;Action;29393
January 17th;Bad Boys For Life;Action;29394
January 11th;Spycies;Comedy;29395
January 14th;2050;Drama;29396
January 10th;Un vrai bonhomme;Comedy;29397
January 10th;Zhi Jing Ying Xiong;Thriller/Suspense;29398
June 11th;Holler;Drama;29399
June 11th;Hou Niao;Drama;29400
